ID,Gender,Status,Children,Est_Income,Age,MARITAL STATUS,BUYER CATEGORY,LTV,DEMOGRAPHIC CLUSTER,ONLINE BEHAVIOR CLUSTER,BUYING BEHAVIOR CLUSTER,Retailer country,Retailer type,Product line,Product type,Product,Year,Quarter,Gross margin,State
3298,M,S,2,63152.6,63.173333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,United States,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q2 2013,0.48883347,
3300,M,S,2,72084.7,55.64,U,Repeat Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,United States,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q2 2013,0.45141159,
3301,F,S,0,42760.5,46.0,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,United States,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q2 2013,0.50270552,
3302,F,S,1,49072.0,70.0,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,United States,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q2 2013,0.48738334,
3303,F,M,0,27371.8,61.0,U,Repeat Buyer,MEDIUM VALUE,MARRIED MEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,United States,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,0.48336358,
3306,M,M,0,71472.9,41.913333,S,Product Viewer,HIGH VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,United States,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q2 2013,0.52776509,
3307,M,M,0,95405.7,46.506667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,United States,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q2 2013,0.51487934,
3308,M,S,0,95786.8,57.553333,M,Repeat Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,United States,Sports Store,Golf Equipment,Putters,Course Pro Putter,2013,Q2 2013,0.61106546,
3310,M,S,0,90321.6,39.0,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,United States,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q2 2013,0.51132724,
3311,M,D,1,90478.6,54.553333,S,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,United States,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q2 2013,0.46503497,
3312,F,M,2,56187.0,41.0,M,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,United States,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q2 2013,0.73051391,
3315,F,S,1,42000.0,24.393333,M,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,United States,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q2 2013,0.51864307,
3317,M,M,0,9780.66,24.546667,S,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,United States,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q2 2013,0.61745224,
3321,M,M,2,53010.8,18.84,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,United States,Sports Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q2 2013,0.75420219,
3369,M,M,2,28766.9,46.84,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,United States,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q2 2013,0.49537618,
3374,M,M,2,91272.2,25.033333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,United States,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,0.48336358,
3713,F,M,2,84948.0,29.446667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q2 2013,0.49537618,
3714,F,M,2,30998.8,40.96,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q2 2013,0.48883347,
3715,M,M,2,59613.1,34.32,S,Repeat Buyer,LOW VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q2 2013,0.4511865,
3716,M,M,2,45429.7,61.713333,S,Visitor,LOW VALUE,MIDDLE INCOME SINGLE,VISITOR,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q2 2013,0.50270552,
3717,M,M,0,67388.0,53.12,M,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q2 2013,0.48738334,
3718,M,M,0,84166.1,54.013333,M,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,0.48336358,
3719,M,M,2,59613.1,34.32,M,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q2 2013,0.51345229,
3720,M,M,2,21416.5,35.653333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Putters,Course Pro Putter,2013,Q2 2013,0.61106546,
3721,M,M,2,45429.7,61.713333,U,Repeat Buyer,LOW VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q2 2013,0.61745224,
3779,F,S,2,16938.5,42.0,U,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q2 2013,0.49537618,
3782,F,M,0,55221.0,46.0,U,Repeat Buyer,MEDIUM VALUE,MARRIED MEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q2 2013,0.48883347,
3783,F,M,1,8073.11,47.0,S,Repeat Buyer,MEDIUM VALUE,HIGH INCOME SINGLE,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q2 2013,0.50270552,
3784,M,M,1,95448.6,53.68,U,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q2 2013,0.48738334,
3785,M,S,1,24141.5,17.006667,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,0.48336358,
3786,M,S,2,63152.6,63.173333,U,Repeat Buyer,LOW VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q2 2013,0.52776509,
3788,M,S,2,72084.7,55.64,M,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q2 2013,0.51345229,
3789,F,S,0,42760.5,48.0,M,Visitor,LOW VALUE,MARRIED WOMEN,VISITOR,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Putters,Course Pro Putter,2013,Q2 2013,0.61106546,
3790,F,S,1,49072.0,52.646667,M,Repeat Buyer,LOW VALUE,MARRIED MEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Putters,Blue Steel Putter,2013,Q2 2013,0.51132724,
3791,F,M,0,27371.8,62.0,S,Buyer,MEDIUM VALUE,MIDDLE INCOME SINGLE,BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q2 2013,0.46503497,
3794,M,M,0,71472.9,41.913333,M,Buyer,MEDIUM VALUE,MARRIED WOMEN,BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q2 2013,0.73154362,
3795,M,M,0,95405.7,46.506667,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q2 2013,0.52191235,
3796,M,S,0,95786.8,57.553333,U,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q2 2013,0.61745224,
3798,M,S,0,90321.6,28.0,U,Repeat Buyer,MEDIUM VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q2 2013,0.75714286,
114,F,S,2,28787.4,41.666667,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q2 2013,0.49537618,
117,M,M,1,13091.6,59.126667,S,Repeat Buyer,MEDIUM VALUE,HIGH INCOME SINGLE,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q2 2013,0.46620526,
120,F,M,2,62061.8,45.92,U,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Canada,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q2 2013,0.4511865,
121,F,M,1,20550.9,22.12,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q2 2013,0.50270552,
124,M,M,2,1765.41,18.766667,S,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q2 2013,0.50304641,
127,F,S,2,19131.1,56.186667,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,0.48336358,
130,F,S,2,83073.7,39.553333,S,Product Viewer,HIGH VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q2 2013,0.52776509,
133,M,M,2,42750.3,50.493333,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q2 2013,0.51345229,
135,F,S,2,2842.55,45.92,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Putters,Course Pro Putter,2013,Q2 2013,0.61106546,
136,M,M,2,22358.1,52.626667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q2 2013,0.51132724,
138,M,M,0,47870.8,27.26,M,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Canada,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q2 2013,0.30916769,
139,F,S,2,6440.46,52.646667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Canada,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q2 2013,0.73154362,
140,F,S,0,7325.5,36.92,U,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q2 2013,0.51935265,
142,M,M,2,28766.9,46.84,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q2 2013,0.61745224,
148,M,M,2,91272.2,25.033333,U,Product Viewer,LOW VALUE,MARRIED MEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q2 2013,0.75714286,
220,F,M,2,7776.6,35.706667,M,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Equipment Rental Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q2 2013,0.50270552,
221,M,M,1,2067.82,47.853333,S,Product Viewer,HIGH VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Equipment Rental Store,Golf Equipment,Putters,Course Pro Putter,2013,Q2 2013,0.61106546,
565,F,M,1,57063.0,52.333333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q2 2013,0.49537618,
566,F,M,2,84166.1,54.013333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q2 2013,0.48883347,
572,F,S,1,7737.94,42.666667,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q2 2013,0.4511865,
573,M,S,2,100020.0,48.0,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q2 2013,0.50270552,
574,F,M,2,45287.6,29.026667,U,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q2 2013,0.48738334,
575,F,M,2,59613.1,34.32,U,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,0.48336358,
577,F,S,1,16326.7,50.613333,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q2 2013,0.52776509,
580,F,S,2,9559.78,51.38,U,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q2 2013,0.51345229,
583,F,M,2,42031.8,50.753333,U,Buyer,HIGH VALUE,MARRIED MEN,BUYER,ONLINE HIGH VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Putters,Course Pro Putter,2013,Q2 2013,0.61106546,
585,F,M,2,83284.1,28.42,M,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q2 2013,0.51132724,
586,M,M,1,39229.1,26.26,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Canada,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q2 2013,0.46503497,
587,F,D,1,68427.4,42.393333,U,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q2 2013,0.72994789,
589,M,S,0,3601.71,49.266667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q2 2013,0.52191235,
591,F,S,0,98716.3,55.66,S,Visitor,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,VISITOR,INSTORE HIGH VALUE NON OFFER SEEKER,Canada,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q2 2013,0.61745224,
592,F,S,2,66182.7,62.48,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q2 2013,0.75714286,
762,F,M,2,63234.5,52.36,U,Buyer,LOW VALUE,HIGH INCOME FAMILY,BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q2 2013,0.49537618,
766,F,M,2,18296.4,42.626667,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q2 2013,0.46751942,
767,F,S,0,39461.0,22.226667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q2 2013,0.50270552,
769,F,S,1,70000.0,56.193333,U,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q2 2013,0.50206653,
771,M,M,1,47371.0,54.96,S,Buyer,MEDIUM VALUE,HIGH INCOME SINGLE,BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,0.48336358,
772,F,M,2,52957.0,39.746667,M,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q2 2013,0.52776509,
773,F,S,2,86747.1,64.853333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q2 2013,0.51345229,
775,F,M,1,87404.6,63.186667,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Putters,Course Pro Putter,2013,Q2 2013,0.61106546,
777,F,M,2,85394.0,20.16,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Putters,Blue Steel Putter,2013,Q2 2013,0.51132724,
778,F,S,0,2121.36,39.786667,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q2 2013,0.34690293,
779,F,M,2,63566.1,56.3,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q2 2013,0.72993697,
782,F,S,0,89813.6,12.846667,U,Visitor,MEDIUM VALUE,MARRIED WOMEN,VISITOR,INSTORE LOW VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q2 2013,0.51729686,
784,F,M,2,82644.2,33.493333,U,Repeat Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q2 2013,0.61745224,
785,F,S,1,27783.6,14.04,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Gloves,2013,Q2 2013,0.7545717,
863,F,M,2,24482.8,33.533333,M,Product Viewer,HIGH VALUE,MARRIED MEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q2 2013,0.4511865,
865,F,M,0,14573.6,64.606667,M,Repeat Buyer,HIGH VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Mexico,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,0.48336358,
866,F,M,2,92103.8,52.153333,S,Repeat Buyer,MEDIUM VALUE,HIGH INCOME SINGLE,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Mexico,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2013,Q2 2013,0.61745224,
1284,F,M,2,52957.0,39.746667,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q2 2013,0.49537618,
1285,F,S,2,86747.1,64.853333,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q2 2013,0.48883347,
1286,F,M,0,57942.4,50.313333,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2013,Q2 2013,0.4511865,
1287,F,M,1,87404.6,63.186667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q2 2013,0.50270552,
1288,M,S,2,20919.0,55.0,U,Product Viewer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2013,Q2 2013,0.48738334,
1289,F,M,2,85394.0,20.16,U,Product Viewer,MEDIUM VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q2 2013,0.48336358,
1290,F,S,0,2121.36,39.786667,S,Product Viewer,HIGH VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q2 2013,0.52776509,
1291,F,M,2,63566.1,56.3,U,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q2 2013,0.51345229,
1292,F,M,0,52089.6,48.0,U,Repeat Buyer,LOW VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Putters,Course Pro Putter,2013,Q2 2013,0.61106546,
1293,F,S,1,58328.8,65.0,U,Repeat Buyer,MEDIUM VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q2 2013,0.51132724,
